t	zoom	rot	act	bright	sat	cut	onset	low	mid	high	rms	beatRank
12.400	3.6575	0.9510	0.0386	0.0438	0.5466	0.0676	0.0000	0.0000	0.0000	0.0000	0.0000	0
12.467	-3.6575	0.5785	0.0334	0.0237	0.6499	0.0841	0.0000	0.0000	0.0000	0.0000	0.0000	1
12.533	1.2164	0.8529	0.0270	0.0250	0.8196	0.1267	0.0000	0.0000	0.0000	0.0000	0.0000	0
12.600	-3.6575	0.8737	0.0858	0.0965	0.9293	0.2801	0.0000	0.0000	0.0000	0.0000	0.0000	0
12.667	-0.5538	0.6251	0.1733	0.2553	0.7948	0.5828	0.0000	0.0000	0.0000	0.0000	0.0000	0
12.733	-0.6668	1.0208	0.1453	0.1540	0.9877	0.3917	0.0000	0.0000	0.0000	0.0000	0.0000	0
12.800	-0.7370	0.5285	0.0926	0.0898	0.9077	0.3402	0.0000	0.0000	0.0000	0.0000	0.0000	0
12.867	-0.5113	0.9333	0.0624	0.0522	0.8810	0.2324	0.0000	0.0000	0.0000	0.0000	0.0000	0
12.933	1.1590	1.5197	0.0619	0.0737	0.8354	0.0816	0.0000	0.0000	0.0000	0.0000	0.0000	0
13.000	-3.6575	0.3673	0.0594	0.0249	0.7087	0.2267	0.0000	0.0000	0.0000	0.0000	0.0000	2
13.067	0.0107	1.0523	0.0206	0.0101	0.5787	0.0686	0.0000	0.0000	0.0000	0.0000	0.0000	0
13.133	-0.0220	0.5749	0.0117	0.0156	0.5682	0.0191	0.0000	0.0000	0.0000	0.0000	0.0000	0
13.200	-0.1862	0.9840	0.0172	0.0166	0.5696	0.0221	0.0000	0.0000	0.0000	0.0000	0.0000	0
13.267	-0.8059	0.9451	0.0135	0.0145	0.5471	0.0142	0.0000	0.0000	0.0000	0.0000	0.0000	0
13.333	-0.6388	0.6535	0.0129	0.0188	0.5668	0.0230	0.0000	0.0000	0.0000	0.0000	0.0000	0
13.400	-0.1776	0.9618	0.0202	0.0303	0.7945	0.1054	0.0000	0.0000	0.0000	0.0000	0.0000	0
13.467	-0.5853	0.5579	0.0194	0.0173	0.8322	0.0522	0.0000	0.0000	0.0000	0.0000	0.0000	1
13.533	-1.1676	0.9323	0.0692	0.0789	0.9840	0.6723	0.0000	0.0000	0.0000	0.0000	0.0000	0
13.600	-0.9951	0.3309	0.4982	0.5770	0.7413	1.8667	0.0000	0.0000	0.0000	0.0000	0.0000	0
13.667	-0.3716	0.6172	0.2048	0.3880	0.9327	1.0904	0.0000	0.0000	0.0000	0.0000	0.0000	0
13.733	-1.7783	0.9731	0.3212	0.0743	0.6089	1.6730	0.0000	0.0000	0.0000	0.0000	0.0000	0
13.800	-1.1914	0.5968	0.1287	0.1512	0.7493	0.2434	0.0000	0.0000	0.0000	0.0000	0.0000	0
13.867	-1.2524	0.9550	0.0866	0.1560	0.8466	0.0892	0.0000	0.0000	0.0000	0.0000	0.0000	0
13.933	-1.1307	0.9358	0.0839	0.1540	0.7483	0.1078	0.0000	0.0000	0.0000	0.0000	0.0000	0
14.000	-0.5095	0.6281	0.1892	0.3001	0.9422	1.3270	0.0000	0.0000	0.0000	0.0000	0.0000	4
14.067	-0.7225	0.9048	0.0940	0.2430	0.8951	0.5135	0.0000	0.0000	0.0000	0.0000	0.0000	0
14.133	-0.5921	0.5949	0.1282	0.3609	0.7122	0.5424	0.0000	0.0000	0.0000	0.0000	0.0000	0
14.200	-1.3956	0.9440	0.2539	0.1229	0.8401	1.3336	0.0000	0.0000	0.0000	0.0000	0.0000	0
14.267	-0.2255	0.9656	0.0718	0.1456	0.6107	0.2850	0.0000	0.0000	0.0000	0.0000	0.0000	0
14.333	-0.4328	0.6035	0.0739	0.1022	0.8327	0.2556	0.0000	0.0000	0.0000	0.0000	0.0000	0
14.400	-0.0095	0.9276	0.0648	0.1361	0.8290	0.1458	0.0000	0.0000	0.0000	0.0000	0.0000	0
14.467	-0.2868	0.5952	0.1698	0.2621	0.9587	0.9819	0.0000	0.0000	0.0000	0.0000	0.0000	1
14.533	-0.0764	0.9298	0.0514	0.2374	0.9834	0.1836	0.0000	0.0000	0.0000	0.0000	0.0000	0
14.600	-3.6575	1.0695	0.1726	0.1705	0.7299	0.9042	0.0000	0.0000	0.0000	0.0000	0.0000	0
14.667	0.6269	0.5668	0.1025	0.0898	0.9046	0.2299	0.0000	0.0000	0.0000	0.0000	0.0000	0
14.733	0.4571	0.9566	0.0472	0.0830	0.9348	0.0473	0.0000	0.0000	0.0000	0.0000	0.0000	0
14.800	0.3413	0.6108	0.0349	0.0860	0.9262	0.0169	0.0000	0.0000	0.0000	0.0000	0.0000	0
14.867	0.7421	0.9754	0.0942	0.1518	0.7233	0.1436	0.0000	0.0000	0.0000	0.0000	0.0000	0
14.933	0.8952	0.9437	0.3244	0.4730	0.7873	1.1995	0.0000	0.0000	0.0000	0.0000	0.0000	0
